x,y,z,w
561.128,-863.974,971.085,1.08349
172.205,-1015.49,617.591,0.779861
179.522,60.3344,168.149,0.104059
858.466,666.783,2112.53,0.983084
178.521,69.7755,159.443,0.225248
178.71,62.5997,153.419,0.685009
68.0824,93.6914,54.6813,0.101221
-932.759,841.191,-98.972,0.515998
458.821,-51.4499,-372.867,0.679302
194.46,90.7453,132.815,0.346712
182.108,62.9687,143.44,0.875628
-178.431,300.312,464.424,1.02654
187.078,66.569,141.588,0.375948
-699.786,-443.072,-99.4842,0.246611
262.819,162.937,-139.339,0.561592
176.862,46.1533,139.638,0.52848
182.623,68.1086,149.605,0.559975
170.333,55.4146,152.579,0.337007
16.3169,87.2788,30.6215,0.420566
1250.26,446.588,485.049,0.318879
-179.269,465.336,459.241,0.415622
1017.86,-330.332,213.783,0.665874
181.559,64.8706,142.487,0.465917
1039.21,509.312,-845.421,0.603006
99.3964,-97.5297,-66.8905,0.691571
-527.949,824.753,453.559,1.00194
38.599,-2.49624,-69.3217,1.08788
179.191,63.2583,155.21,0.119196
-817.778,-604.609,-375.072,0.325929
177.094,66.2506,159.151,0.4596
-563.342,-212.877,-511.671,0.678692
-722.788,-1261.89,1663.41,0.764205
425.389,-389.56,310.273,1.07137
180.663,61.2568,152.403,0.123957
186.146,69.8558,148.955,0.257567
184.058,69.1659,146.543,0.217771
181.188,66.8132,150.801,0.119837
-251.152,-694.53,387.036,0.675884
181.111,66.3927,143.565,1.09567
17.2084,39.5765,277.747,0.568001
183.293,65.1922,142.566,0.727949
163.502,84.628,132.387,1.01684
2.34772,-205.553,-494.106,0.341066
183.36,66.4415,150.765,0.936116
178.398,64.3223,141.652,0.841569
1248.42,-478.39,1854.86,0.894061
-173.508,150.808,164.828,0.64387
-810.714,34.3508,33.0585,0.101526
185.191,63.9781,153.021,0.721113
180.181,90.6598,129.858,0.525489
182.411,65.1711,145.927,0.781021
302.778,-486.541,835.504,0.126978
-287.085,439.121,742.414,0.566475
178.709,64.4586,157.268,0.224729
194.962,443.843,235.612,0.281494
261.896,185.241,-121.728,0.983267
-88.2513,49.8262,105.792,0.141932
182.51,64.5186,145.665,1.02618
183.341,64.6487,139.046,1.05126
183.236,61.994,152.121,0.174435
544.541,-416.462,235.921,0.401309
183.916,67.3324,144.806,0.309784
157.142,53.0037,164.881,0.99816
-294.912,590.359,-782.124,0.362795
187.119,65.3347,144.65,0.112757
187.924,68.9553,156.725,0.426334
235.659,317.944,-123.431,0.656963
107.497,-553.789,-141.861,0.993796
181.889,65.4292,149.618,0.483984
726.157,-146.854,62.9259,0.322266
184.668,66.9861,144.117,0.814469
179.066,62.9262,149.066,0.92107
-311.126,159.667,-1647.42,0.787124
25.9078,4.71249,-29.1059,0.16473
186.209,70.7119,149.255,0.134425
180.656,66.1078,139.895,1.03152
179.043,62.4663,153.798,0.983724
184.926,65.4727,143.372,0.966573
191.33,83.0605,118.019,0.782546
47.2967,-41.2992,-186.767,0.870226
905.499,-1131.51,892.612,0.349794
165.95,59.9768,145.98,0.211301
181.249,67.9554,151.481,1.05138
183.189,66.5757,146.903,0.26541
181.874,62.9123,145.837,0.100885
186.528,64.4042,143.541,0.478216
955.434,-667.796,-539.275,0.985586
143.404,37.8231,69.6129,0.953664
73.3836,-112.956,405.781,1.01693
187.363,65.3204,146.98,1.06728
173.713,56.2629,158.188,1.00664
-355.218,356.409,123.023,0.204556
137.245,36.2772,108.73,1.06728
398.513,-328.987,-23.4518,0.624125
163.234,64.6071,125.847,0.538063
-200.719,-148.293,-508.807,0.446049
-177.354,-727.649,227.694,1.03579
181.996,65.1039,149.913,0.765151
17.0923,562.068,1347.6,0.630351
184.276,61.8733,157.307,0.889209
-1152.36,36.6765,482.047,0.145717
187.666,65.622,147.237,0.702374
183.374,68.0814,142.508,0.585824
248.124,-373.846,-694.669,0.153285
190.238,64.5791,153.685,0.684918
360.585,4.45594,-501.938,0.868578
181.221,63.1653,151.254,0.58384
-671.715,-345.282,241.191,0.890887
-217.012,1.79226,-29.766,0.630534
965.817,-616.813,42.4654,0.542274
387.863,338.879,13.7085,0.305756
139.573,43.3566,93.7084,0.412571
182.814,62.7745,150.118,0.274169
-1283.27,46.354,-788.756,0.4726
154.876,74.8453,149.803,0.559822
-12.5764,482.226,196.599,0.312348
179.371,62.4165,139.981,0.847032
183.689,63.872,140.327,0.504431
-60.6989,-306.659,263.462,0.906208
177.593,51.8252,146.371,1.09231
150.011,69.6258,143.214,0.144618
182.053,65.8399,147.871,0.203397
-685.455,-66.2913,421.397,0.282104
-385.98,98.5347,45.9271,0.787704
-307.324,398.845,311.537,0.151943
30.9991,14.4775,61.5773,0.480718
180.316,60.1438,150.554,0.626627
94.889,-185.056,11.0747,0.59208
-4851.57,-3886.11,-2968.49,0.668529
177.106,61.7306,146.648,0.218442
176.517,62.9948,140.91,0.505835
688.122,672.322,-415.338,0.482153
171.176,71.3064,142.581,0.933277
185.386,64.2525,147.069,0.894244
-517.455,294.649,-85.2577,0.737806
80.6747,-218.365,237.12,0.842851
382.865,1019.36,867.448,0.24951
-354.497,-36.263,108.536,0.206479
182.902,63.6923,152.483,1.01745
181.955,65.7501,159.224,1.09231
15.3473,-31.1212,48.4913,0.610117
-167.826,1016.75,-109.045,0.699323
57.4652,-28.9635,236.607,0.541694
32.4757,-62.9492,90.2809,0.306793
1123.11,1879.69,348.373,0.322358
182.998,64.5268,142.762,0.387484
-476.551,-502.11,-879.402,0.63444
213.089,-80.0648,194.854,0.845872
414.447,-56.9147,222.243,0.632975
180.157,65.6499,150.429,0.381503
39.195,527.733,398.35,0.371554
-80.2569,-195.076,-60.7586,0.977285
-162.009,-11.6147,7.96358,0.353151
175.108,74.3669,111.973,0.512641
-29.3102,-386.646,34.8808,0.205808
233.08,39.5833,47.7685,0.501929
185.631,62.3614,152.594,0.483526
217.069,156.989,166.856,0.957753
183.858,67.7205,147.188,0.591928
167.072,62.9927,154.745,0.379
648.242,-623.263,-666.467,0.839189
83.7525,-479.822,426.058,0.864428
184.517,59.9165,141.233,0.611612
256.174,834.851,-529.827,0.350771
-17.5347,-155.822,225.14,0.674694
186.789,79.4579,147.297,0.976064
142.575,-164.689,169.586,0.59855
181.093,73.8624,152.939,0.567818
181.459,59.2155,151.557,0.309021
184.76,66.429,137.632,0.25659
279.869,-347.222,-532.167,0.763289
181.094,63.1537,153.747,0.213895
187.276,67.5471,144.929,0.750655
1401.45,188.679,-510.44,0.515784
652.462,329.441,-519.927,0.818406
146.025,13.5443,91.582,0.130946
181.825,67.7069,148.755,0.32248
190.104,66.8424,152.594,1.03411
181.931,67.5229,152.87,0.603403
-2.36265,-627.32,-79.3884,0.444127
182.942,64.8121,145.785,0.286865
-792.719,-432.981,907.847,0.187558
174.574,66.5232,150.312,0.70976
184.18,64.9038,155.044,0.186764
775.459,737.926,-185.259,0.470647
176.933,61.1146,153.292,1.07314
184.995,64.8657,147.35,0.105829
172.909,-0.872763,146.555,0.925465
945.693,503.511,-455.125,0.890063
184.251,63.1664,145.791,0.133235
731.454,268.93,831.782,0.762099
181.438,64.1064,151.287,0.384921
185.003,63.6917,150.816,0.375796
187.831,58.8563,163.542,0.781204
182.043,62.178,148.405,0.275756
181.72,65.0349,156.165,1.0732
184.432,62.0221,146.585,0.198087
181.137,65.3935,149.898,1.0259
150.745,29.6783,73.1164,0.496191
175.554,66.7301,163.864,0.906391
94.1579,-244.341,850.695,0.69154
183.678,65.8673,130.953,1.09701
-1229.85,495.138,560.139,0.149532
195.649,65.6796,117.394,0.833848
-514.557,-384.297,-378.217,0.880236
183.33,63.2297,149.758,1.06988
77.4396,-189.264,270.906,0.464025
183.088,66.3856,153.578,0.463201
25.1325,590.037,275.132,0.102655
-776.225,1222.91,57.694,0.490515
51.1066,186.507,33.8619,0.794784
-359.162,-304.243,413.484,0.685223
176.107,66.6752,147.468,0.636851
183.303,61.0061,146.956,1.00075
20.2627,-84.183,56.3036,0.248869
-541.8,-286.857,1501.05,0.298889
99.3663,20.7076,119.58,0.325227
-1774.57,-29.9749,1875.86,0.963002
-259.477,945.345,901.942,0.310364
573.431,736.263,-494.733,0.636363
181.56,71.2448,158.947,0.199673
183.517,67.789,152.248,1.08541
181.269,63.5904,149.794,0.465246
1669.59,322.795,-172.308,0.188015
182.029,64.8334,150.567,0.106561
-485.672,-81.6385,-189.351,1.04687
184.847,67.3384,146.463,0.826432
528.631,391.919,-125.039,0.227506
182.955,65.1376,149.755,0.331666
135.392,928.154,206.637,0.121912
184.795,62.9235,145.781,0.758864
-19.8654,-119.6,89.1156,0.436589
169.361,554.623,213.415,0.225217
82.3844,494.411,-367.485,0.805863
184.38,66.6639,153.029,0.50434
-33.5829,353.991,454.136,0.53025
186.618,66.7291,159.751,0.826981
192.791,62.6087,143.585,0.43964
188.497,63.4652,138.014,0.806748
181.484,66.4959,149.37,0.881701
187.114,87.36,123.389,0.491034
182.683,69.8926,144.034,0.834947
-782.633,552.165,773.529,0.53675
132.443,45.95,115.267,0.147304
-926.394,-1265.24,-173.094,0.511023
-190.681,934.483,607.409,0.899188
-2443,-2843.84,-3223.72,0.317109
89.5678,461.183,146.417,0.891742
186.48,65.9127,154.593,0.745039
-5.44962,-994.854,656.087,0.260344
-304.547,239.591,72.8983,0.147487
181.932,64.8232,148.032,0.212766
180.941,67.4209,152.19,0.240538
180.017,50.3647,122.443,0.892352
516.201,-283.909,58.9935,1.02953
134.088,276.701,29.6108,0.366396
-159.822,-77.2951,344.76,0.859575
186.348,68.6651,142.332,0.739576
-368.916,-255.807,-121.851,0.591714
186.632,63.3492,138.552,0.391879
183.915,68.141,144.902,0.903491
-80.4821,326.509,-97.8491,0.342225
181.13,63.1598,139.684,0.714673
182.486,65.0096,147.613,0.736616
-434.814,-438.646,-313.015,0.738203
182.484,64.5062,153.081,0.461278
178.729,62.6371,142.385,0.155788
93.3792,-533.229,-683.373,0.881213
186.654,69.5495,147.21,0.418979
13.404,457.725,-58.2848,0.703259
67.855,-189.387,211.176,0.174587
172.354,71.9786,154.554,0.964498
215.749,-191.623,914.449,0.315705
180.789,62.1319,138.281,0.145442
187.636,68.7718,151.179,0.157375
182.052,63.838,152.166,0.408481
9.23382,17.4877,152.723,0.737532
50.922,-635.784,-504.063,0.960958
-1208.3,249.255,165.626,0.242521
84.0779,495.81,-36.8917,0.543464
184.954,67.5179,143.081,0.558174
-475.331,263.253,-83.2074,1.04339
184.337,65.8636,139.433,0.945332
184.543,66.4846,147.949,0.232786
184.029,64.5612,148.374,0.840806
-273.537,-911.628,298.429,0.632151
-562.483,-728.015,-387.112,0.783004
-1255.27,454.591,338.372,0.498175
435.148,294.969,-248.008,0.462926
186.093,64.6668,146.639,0.937428
-4267.41,-456.545,-2189.49,0.899768
-262.648,224.284,59.4834,0.144404
177.567,85.6835,144.986,0.741713
184.062,65.0682,153.508,0.764998
-206.818,509.197,12.2798,0.691754
183.369,58.9429,145.757,0.384555
178.405,67.0638,137.492,1.05856
613.096,-832.959,183.747,0.141353
-26.8851,82.7166,-26.2203,0.432072
187.821,65.0741,142.387,0.464849
-260.848,326.706,68.6232,0.484442
185.75,62.1007,134.127,0.938832
247.507,-510.571,-695.991,0.89577
190.154,67.2528,136.122,0.289734
-903.676,-1119.22,-46.8393,0.404819
19.1419,-374.211,-707.193,0.500189
-17.4647,-172.601,-499.431,0.984884
186.944,61.8619,149.115,1.04693
-356.517,39.1949,51.6607,0.144465
448.628,-44.4207,-299.988,0.26419
68.175,28.4378,112.357,0.353304
193.145,67.1508,143.475,0.83217
180.871,62.5042,140.628,0.592782
182.901,66.5305,150.82,0.390109
-127.434,-51.2432,368.1,1.03204
-293.138,-43.8848,185.07,0.274596
185.881,65.6279,146.691,0.828507
-73.7807,79.9584,82.7965,0.382968
184.756,65.338,143.644,1.05389
-116.695,631.584,53.9671,0.161464
180.759,63.1784,145.663,0.744826
183,64.1359,146.304,0.71858
219.75,-105.616,52.7892,1.0787
347.807,869.634,-554.096,1.06326
150.061,71.2338,137.614,0.674419
172.048,78.2887,152.6,0.468297
179.404,66.6193,154.184,1.01824
172.46,74.9128,154.267,0.958577
184.246,67.7215,154.642,1.01446
180.049,59.7731,151.399,0.924305
181.82,63.9823,146.903,0.661235
255.987,637.145,-166.604,0.859331
83.048,660.053,-635.299,0.851457
180.431,62.2085,153.878,0.224424
183.06,71.4949,149.21,0.29837
281.38,-38.3738,16.9128,0.435612
181.501,61.2194,142.567,0.586465
895.303,-559.113,904.606,0.977285
309.138,1952.26,1452.71,0.347261
123.392,36.6036,138.153,0.640666
155.941,-149.531,-210.107,0.560005
-348.557,1265.13,273.541,0.887072
177.592,63.5418,150.669,0.97756
178.143,65.8829,152.253,0.336
840.274,439.314,324.591,0.677013
-238.48,-10.3861,-6.00691,0.378726
4.13346,102.734,66.3812,0.735701
180.98,65.3375,152.666,0.916309
141.513,84.3496,168.841,1.03182
134.207,1676.55,236.855,0.222959
180.161,63.973,157.206,0.170223
-218.566,713.965,736.737,0.934437
-387.173,-310.93,-165.085,0.533302
188.266,68.7812,136.512,0.161098
-480.522,-308.039,-437.487,0.456609
182.499,65.5685,149,0.726484
171.643,62.4416,152.561,0.529792
184.501,66.3064,148.7,0.53025
79.0665,-42.3259,-297.993,1.02224
177.117,59.0933,162.129,1.03677
143.666,61.8911,181.629,0.433995
2701.97,1149.97,-3659.11,0.888171
215.402,50.7364,53.5456,0.171413
150.912,-14.0074,131.81,0.642772
184.893,64.0163,146.558,0.348115
109.572,24.2518,94.3157,0.638286
-71.7685,-1.30185,26.8381,0.710523
241.291,-36.8006,174.68,0.980184
51.0627,21.6232,66.371,0.688824
182.566,67.2023,149.946,0.654827
181.62,66.7501,146.518,0.572762
181.438,63.189,147,0.767928
180.195,64.2584,144.542,0.812241
180.952,65.127,152.824,0.907672
180.315,66.2103,151.513,0.443333
304.927,269.551,-27.5537,0.633097
182.557,65.5509,153.637,0.638926
-401.193,-244.96,416.24,1.08737
181.109,63.937,152.525,0.384463
179.849,66.1463,167.118,0.736006
181.076,66.7608,149.417,0.278838
172.335,57.5181,169.56,0.230192
180.975,64.1774,149.236,0.46021
185.582,65.7551,157.549,0.395144
676.391,-528.966,57.4426,0.656566
158.422,69.2022,137.28,0.343171
87.8291,327.36,282.866,0.361666
121.937,-841.884,-37.8822,0.712262
191.774,68.2568,142.585,0.13589
-1132.68,-981.173,1398.66,1.02904
-297.679,-1427.84,363.578,1.03188
26.2165,273.696,250.648,0.197232
183.62,65.2779,151.494,0.145289
178.256,65.5186,144.943,0.111078
841.199,-186.649,-83.3882,0.290771
185.883,60.9964,134.486,0.393252
182.756,65.9596,156.475,0.802567
-311.819,743.882,129.724,0.258452
47.0291,180.065,643.455,0.460332
-4.87919,16.2912,-729.703,0.501593
-12.7673,213.614,-18.9779,0.539985
1.05517,493.618,140.924,0.610971
-413.54,-204.868,149.226,0.989431
180.21,65.0835,148.655,1.00677
182.362,64.3518,147.241,0.729292
186.134,64.6861,140.877,0.404117
185.015,66.1995,148.261,1.07888
182.872,68.5522,153.959,0.301514
-1332.71,139.087,-28.5114,0.306671
-2065.17,-570.187,1361.19,0.594095
268.871,567.707,377.639,0.306427
-466.802,200.402,363.117,0.311798
184.24,64.1478,151.746,0.397769
-48.9888,-26.9186,-317.54,0.482824
1075.29,56.8246,-1096.75,0.251921
455.634,335.641,249.624,0.12176
187.084,56.5568,133.022,0.942677
209.345,22.8742,136.902,0.342927
172.599,68.4447,146.237,0.121973
187.515,68.5601,152.157,0.598703
-23.6412,-146.116,-382.656,0.320923
91.8653,148.149,1002.98,1.04272
204.023,43.4279,94.2749,0.375277
96.3451,4.24452,67.6658,1.01818
1433.22,977.793,1192.46,0.976553
182.001,62.1005,151.869,0.671184
432.643,-304.784,-1138.02,0.347444
-133.961,5.84382,17.5218,0.688946
184.398,57.8202,140.389,1.04296
821.581,307.848,274.991,0.163082
79.5018,27.1006,105.54,0.875994
180.986,56.9817,135.423,0.57795
189.198,57.003,136.049,0.968099
180.631,62.3933,154.124,0.923847
182.044,66.2991,147.771,0.925434
182.896,65.7394,152.247,0.935353
178.581,61.4632,149.307,0.139277
-395.004,17.7436,535.339,0.454564
16.2024,-448.052,567.972,0.212186
-54.4011,3.1882,32.0129,0.919483
184.583,67.3947,144.943,0.508399
-72.6983,209.094,143.661,0.977102
151.408,79.057,159.459,0.829789
189.579,62.2887,141.882,0.221891
-35.1182,419.445,-872.065,0.216642
200.971,69.8333,88.5493,1.05901
131.667,54.352,160.588,0.873522
39.9873,8.45944,35.6155,0.692395
15.1815,-108.087,344.031,0.219755
-185.707,706.482,-539.643,0.238432
-823.024,36.9644,238.397,1.0657
-809.73,1520.75,1541.29,0.963948
41.5147,-3.93869,118.425,0.912952
-614.907,-411.673,-59.4791,0.649455
491.44,-302.097,207.215,0.380587
519.948,-566.751,1173.89,1.07769
185.812,61.8152,138.369,0.755782
160.665,76.9145,137.745,0.646617
155.281,55.3984,159.131,0.669506
413.538,-537.416,813.642,0.107935
182.1,63.7712,147.3,0.897388
184.687,67.8677,144.037,0.430302
-445.535,384.738,-902.868,0.285522
163.397,-692.774,-515.212,0.787399
199.051,68.3963,141.063,0.801254
649.415,1123.32,491.229,0.671551
43.7927,-123.021,264.136,0.708844
177.447,63.3638,151.419,0.131739
186.229,65.9458,141.634,0.870379
337.525,-342.905,265.126,0.137111
193.464,65.185,147.877,0.171505
177.054,66.3311,153.669,1.06506
-1645.31,943.228,-1831.12,1.07223
-1318.95,1266.61,67.8396,0.314484
179.82,65.4642,162.128,0.282592
-128.587,202.085,-677.394,1.0444
600.765,-115.797,-187.484,0.563637
182.971,67.3455,143.989,1.0368
187.198,65.026,151.611,0.653056
-479.763,79.5411,268.528,0.685192
183.483,56.3774,132.525,0.31601
67.227,20.3636,78.7624,0.107874
-595.049,-42.0723,-187.764,0.520881
184.791,63.0539,145.973,0.386081
105.092,-6.86682,94.3685,0.740126
183.073,64.6221,152.774,0.927357
186.661,67.9183,152.335,0.375948
180.477,63.8876,149.441,0.953847
184.582,61.4494,160.057,0.311188
305.837,488.222,-347.974,0.115473
187.206,69.0626,166.642,0.585092
187.947,65.2079,152.124,0.228422
-73.5526,-724.943,362.487,0.193966
81.7056,-201.494,292.318,0.138179
84.0992,480.91,-105.782,1.01714
181.83,64.7772,148.56,0.708081
187.376,60.2834,139.958,0.867602
130.685,-127.593,363.857,0.93224
184.257,64.1649,144.805,0.667827
247.537,-237.735,-22.3551,0.17416
68.4691,573.129,92.7109,0.750655
-8.4869,-914.526,45.424,0.529914
183.873,65.0326,143.15,0.284912
177.003,66.9454,150.48,0.316315
187.308,68.1383,142.62,0.826249
-1440.64,431.799,-767.188,0.684368
181.809,64.8053,146.095,0.993002
981.715,-406.256,-1296.99,0.357363
221.075,-405.347,189.649,0.266875
179.666,70.0562,144.329,0.49433
183.399,63.4461,151.271,0.918751
-582.316,160.227,536.788,0.678265
629.201,-49.7633,43.48,1.0595
499.851,-816.355,81.4881,1.02935
133.03,94.172,135.626,0.81572
253.161,65.7931,214.889,0.443272
270.756,344.362,46.5118,0.630534
256.306,-10.9248,497.113,0.954579
184.04,61.4894,148.463,0.689435
178.457,63.721,148.167,0.22479
-67.7109,500.107,145.724,0.470891
179.61,65.9995,152.595,0.155879
-226.406,138.601,756.112,0.422336
182.011,65.9741,149.764,0.628459
182.89,64.2374,142.217,0.760878
186.001,71.1107,139.485,0.364931
-104.359,-686.683,-1201.19,0.398929
427.213,-395.251,-29.3129,0.918079
-347.271,495.301,18.7599,0.99526
184.86,63.0844,143.473,0.784011
387.453,-68.0085,269.113,0.130519
185.62,68.7372,162.751,0.640666
189.75,64.7406,142.238,0.608255
-339.488,298.126,395.474,0.711072
179.732,66.9847,146.814,0.880511
189.249,68.3259,135.96,0.251494
187.533,64.2899,155.385,0.598611
181.047,65.1675,151.842,0.164852
-313.725,877.221,-851.592,0.289123
174.607,65.165,156.641,0.738966
-279.065,101.537,430.342,0.154445
-192.613,7.63159,18.5481,0.509772
-933.897,866.431,708.12,0.998679
187.155,69.8301,137.09,0.249724
261.884,-571.8,472.277,0.27835
180.527,65.887,148.905,1.08099
-274.019,-837.753,634.627,0.278289
182.1,60.8257,147.33,0.713636
756.036,-138.25,-1386.24,0.412357
182.246,65.7177,147.137,0.809189
874.403,71.0578,-162.646,0.649181
182.76,64.435,151.894,0.468694
578.452,410.238,363.328,1.06298
-718.215,131.865,-28.9493,0.846025
264.46,600.678,-216.557,0.509375
207.186,147.607,240.894,0.886187
627.555,-235.291,-277.269,0.426151
181.711,66.6253,150.836,0.188626
207.067,48.7763,130.51,0.759017
238.921,-250.934,439.321,0.995535
179.556,64.8635,152.765,1.01235
159.901,58.2498,88.6916,0.304993
-64.4076,80.664,67.7427,0.425022
-817.726,-11.58,-1386.81,0.1094
37.6802,-164.667,425.057,0.2713
179.08,65.9835,157.049,0.758712
-280.363,-55.2301,-922.588,0.286438
180.673,72.3466,156.538,0.448643
40.5886,-3.48901,34.5219,0.217466
182.229,66.7449,151.429,0.834123
190.071,67.8279,131.229,0.499121
175.596,70.2015,153.87,0.767348
-1446.72,-780.797,-147.4,1.05453
155.18,58.7815,123.738,0.161251
177.02,67.081,144.944,0.220945
-52.1255,52.2982,152.932,0.977743
187.768,62.6507,152.919,0.800705
181.129,56.4276,136.264,0.340852
406.093,-190.019,1084.21,0.236753
-396.135,-133.126,313.25,0.775283
-207.538,398.366,309.362,0.913685
297.648,-521.588,-155.741,0.569375
-130.626,548.226,126.377,0.583322
179.267,64.1811,147.647,0.26364
-197.626,1232.25,316.242,0.915607
663.837,-473.056,129.591,0.263945
-75.0415,81.6788,2.64213,0.174343
182.254,65.2745,147.716,0.57972
185.977,66.3431,149.957,1.01803
-225.508,629.71,-168.244,0.68742
186.062,65.693,150.359,0.42551
177.542,66.8296,158.031,0.518592
179.622,69.325,156.496,0.746992
-1669.29,121.67,-762.394,0.573342
1124.04,-2740.05,332.788,0.879504
-357.767,309.185,383.777,0.158473
591.43,331.679,-668.566,0.56794
275.094,154.34,-445.445,0.75096
948.314,-488.411,-337.685,0.830827
678.425,1298.18,826.707,0.485937
182.573,68.9906,151.653,0.510901
181.48,68.5099,160.394,0.770248
1127.51,1861.76,383.213,0.9511
171.606,61.5895,140.84,1.02062
184.211,67.4661,154.696,0.795181
183.196,62.0571,150.03,0.526862
-391.764,26.2992,360.865,0.913746
172.898,61.0164,138.027,0.440373
